time,container_cpu_usage_seconds_total,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_wattage_current_milliwatts
1720777928.594,1020.378533248,22,22,21,20,18,21,2767
1720777929.594,1020.378533248,19,22,25,23,18,24,2727
1720777930.591,1020.378533248,19,32,25,23,21,24,2727
1720777931.591,1041.85430272,22,32,19,18,21,23,2849
1720777932.591,1041.85430272,22,25,19,18,26,23,2849
1720777933.591,1041.85430272,23,25,21,20,26,28,2767
1720777934.591,1041.85430272,23,21,21,20,17,28,2767
1720777935.591,1041.85430272,23,21,20,24,17,24,2808
1720777936.591,1041.85430272,23,18,20,24,24,24,2808
1720777937.591,1041.85430272,18,18,15,25,24,14,2519
1720777938.591,1041.85430272,18,16,15,25,22,14,2519
1720777939.591,1041.85430272,23,16,18,22,22,29,2519
1720777940.594,1041.85430272,23,20,18,22,20,29,2519
1720777941.594,1041.85430272,19,20,20,16,20,24,2479
1720777942.591,1054.843611232,19,15,20,16,23,24,2479
1720777943.591,1054.843611232,18,15,20,17,23,33,2849
1720777944.591,1054.843611232,18,17,20,17,28,33,2849
1720777945.591,1054.843611232,18,17,21,26,28,21,2767
1720777946.594,1054.843611232,18,26,21,26,23,21,2767
1720777947.591,1054.843611232,33,26,20,26,23,19,2727
1720777948.591,1054.843611232,33,22,20,26,20,19,2727
1720777949.591,1054.843611232,23,22,21,20,20,23,2808
1720777950.598,1054.843611232,23,19,21,20,19,23,2808
1720777951.591,1054.843611232,22,19,19,23,19,20,2971
1720777952.591,1054.843611232,22,19,19,23,23,20,2971
1720777953.591,1054.843611232,17,19,22,25,23,21,3012
1720777954.591,1069.470111264,17,23,22,25,21,21,3012
1720777955.591,1069.470111264,18,23,20,17,21,28,3093
1720777956.591,1069.470111264,18,18,20,17,21,28,3093
1720777957.591,1069.470111264,19,18,17,20,21,22,3256
1720777958.591,1069.470111264,19,14,17,20,19,22,3256
1720777959.591,1069.470111264,22,14,19,19,19,23,3378
1720777960.591,1069.470111264,22,19,19,19,30,23,3378
1720777961.591,1069.470111264,20,19,22,18,30,22,3459
1720777962.591,1069.470111264,20,15,22,18,27,22,3459
1720777963.591,1069.470111264,23,15,28,19,27,24,3337
1720777964.591,1069.470111264,23,21,28,19,19,24,3337
1720777965.591,1069.470111264,27,21,26,23,19,26,3419
1720777966.591,1083.874744448,27,19,26,23,21,26,3419
1720777967.591,1083.874744448,21,19,20,26,21,19,3622
1720777968.591,1083.874744448,21,18,20,26,17,19,3622
1720777969.591,1083.874744448,18,18,25,25,17,22,3622
1720777970.591,1083.874744448,18,22,25,25,20,22,3622
1720777971.591,1083.874744448,26,22,21,22,20,16,3378
1720777972.591,1083.874744448,26,20,21,22,19,16,3378
1720777973.591,1083.874744448,17,20,19,22,19,21,3500
1720777974.591,1083.874744448,17,16,19,22,19,21,3500
1720777975.591,1083.874744448,19,16,23,18,19,34,3988
1720777976.591,1083.874744448,19,22,23,18,25,34,3988
1720777977.591,1096.188714624,26,22,23,27,25,29,3704
1720777978.598,1096.188714624,26,16,23,27,23,29,3704
1720777979.598,1096.188714624,27,16,31,27,23,22,3378
1720777980.591,1096.188714624,27,32,31,27,19,22,3378
1720777981.591,1096.188714624,24,32,15,17,19,22,3378
1720777982.591,1096.188714624,24,20,15,17,19,29,3215
1720777983.599,1096.188714624,20,20,15,17,22,29,3215
1720777984.591,1096.188714624,20,20,21,17,22,17,3174
1720777985.591,1096.188714624,20,22,21,17,18,17,3174
1720777986.591,1096.188714624,18,22,23,19,18,22,3012
1720777987.591,1096.188714624,18,17,23,19,19,22,3012
1720777988.591,1096.188714624,16,17,18,20,19,21,2971
1720777989.594,1096.188714624,16,20,18,20,22,21,2971
1720777990.591,1096.188714624,17,20,19,17,22,27,3215
1720777991.591,1096.188714624,17,18,19,17,20,27,3215
1720777992.591,1096.188714624,17,18,16,16,20,22,3012
1720777993.598,1096.188714624,17,15,16,16,21,22,3012
1720777994.591,1096.188714624,20,15,26,21,21,17,2808
1720777995.591,1122.787727456,20,23,26,21,17,17,2808
1720777996.591,1122.787727456,19,23,21,17,17,29,3012
1720777997.591,1122.787727456,19,17,21,17,27,29,3012
1720777998.591,1122.787727456,20,17,25,25,27,19,2727
1720777999.591,1122.787727456,20,26,25,25,16,19,2727
1720778000.591,1122.787727456,26,26,20,15,16,16,2849
1720778001.591,1122.787727456,26,22,20,15,14,16,2849
1720778002.594,1122.787727456,19,22,18,21,14,21,2560
1720778003.591,1122.787727456,19,23,18,21,17,21,2560
1720778004.591,1122.787727456,19,23,14,19,17,20,2600
1720778005.591,1122.787727456,19,21,14,19,25,20,2600
1720778006.596,1122.787727456,23,21,23,23,25,21,2519
1720778007.591,1122.787727456,23,21,23,23,19,21,2519
1720778008.591,1122.787727456,24,21,24,21,19,25,2519
1720778009.591,1147.885532416,24,21,24,21,19,25,2519
1720778010.591,1147.885532416,18,21,25,19,19,31,3215
1720778011.591,1147.885532416,18,15,25,19,26,31,3215
1720778012.591,1147.885532416,21,15,20,29,26,23,2767
1720778013.591,1147.885532416,21,23,20,29,17,23,2767
1720778014.591,1147.885532416,20,23,21,17,17,19,2600
1720778015.591,1147.885532416,20,20,21,17,22,19,2600
1720778016.591,1147.885532416,20,20,20,20,22,17,2682
1720778017.598,1147.885532416,20,21,20,20,18,17,2682
1720778018.591,1147.885532416,21,21,24,19,18,23,2808
1720778019.594,1147.885532416,21,17,24,19,23,23,2808
1720778020.591,1147.885532416,21,17,21,21,23,20,2763
1720778021.594,1147.885532416,21,22,21,21,19,20,2763
1720778022.591,1147.885532416,26,22,20,21,19,27,2971
1720778023.594,1147.885532416,26,15,20,21,27,27,2971
1720778024.591,1147.885532416,19,15,22,19,27,25,3134
1720778025.591,1175.783532352,19,17,22,19,29,25,3134
1720778026.591,1175.783532352,24,17,23,24,29,23,3174
1720778027.591,1175.783532352,24,20,23,24,21,23,3174
1720778028.591,1175.783532352,21,20,26,17,21,28,3581
1720778029.591,1175.783532352,21,18,26,17,33,28,3581
1720778030.591,1175.783532352,17,18,31,30,33,23,3215
1720778031.591,1175.783532352,17,26,31,30,19,23,3215
1720778032.591,1175.783532352,26,26,20,17,19,24,3174
1720778033.594,1175.783532352,26,16,20,17,20,24,3174
1720778034.591,1175.783532352,17,16,15,15,20,19,3378
1720778035.591,1175.783532352,17,20,15,15,29,19,3378
1720778036.591,1175.783532352,20,20,19,25,29,21,3337
1720778037.591,1175.783532352,20,23,19,25,23,21,3337
1720778038.591,1175.783532352,29,23,23,20,23,22,3541
1720778039.591,1175.783532352,29,18,23,20,24,22,3541
1720778040.591,1175.783532352,17,18,19,23,24,28,3744
1720778041.591,1175.783532352,17,20,19,23,29,28,3744
1720778042.591,1204.625902336,24,20,26,27,29,17,3378
1720778043.591,1204.625902336,24,24,26,27,19,17,3378
1720778044.591,1204.625902336,24,24,21,25,19,35,3663
1720778045.591,1204.625902336,24,15,21,25,29,35,3663
1720778046.591,1204.625902336,22,15,18,27,29,19,3337
1720778047.591,1204.625902336,22,19,18,27,24,19,3337
1720778048.591,1204.625902336,29,19,20,17,24,25,3500
1720778049.591,1204.625902336,29,16,20,17,30,25,3500
1720778050.591,1204.625902336,17,16,27,18,30,18,3297
1720778051.593,1204.625902336,17,16,27,18,25,18,3297
1720778052.591,1204.625902336,22,16,18,20,25,18,3297
1720778053.591,1204.625902336,22,17,18,20,25,23,3215
1720778054.591,1204.625902336,21,17,18,20,21,23,3215
1720778055.591,1204.625902336,21,17,21,19,21,21,3256
1720778056.591,1229.780122784,21,23,21,19,28,21,3256
1720778057.591,1229.780122784,23,23,21,16,28,23,3012
1720778058.591,1229.780122784,23,20,21,16,21,23,3012
1720778059.591,1229.780122784,20,20,18,19,21,16,2930
1720778060.591,1229.780122784,20,13,18,19,22,16,2930
1720778061.591,1229.780122784,14,13,15,20,22,14,2849
1720778062.591,1229.780122784,14,17,15,20,21,14,2849
1720778063.591,1229.780122784,22,17,16,17,21,21,3012
1720778064.591,1229.780122784,22,17,16,17,32,21,3012
1720778065.591,1229.780122784,19,17,30,21,32,19,3052
1720778066.591,1229.780122784,19,31,30,21,25,19,3052
1720778067.591,1229.780122784,23,31,18,22,25,23,2808
1720778068.591,1251.629238528,23,21,18,22,20,23,2808
1720778069.591,1251.629238528,23,21,17,21,20,20,2641
1720778070.591,1251.629238528,23,14,17,21,23,20,2641
1720778071.591,1251.629238528,20,14,22,19,23,15,2641
1720778072.606,1251.629238528,20,16,22,19,26,15,2641
1720778073.591,1251.629238528,16,16,17,22,26,26,2600
1720778074.591,1251.629238528,16,17,17,22,19,26,2600
1720778075.591,1251.629238528,20,17,24,21,19,19,2519
1720778076.591,1251.629238528,20,17,24,21,20,19,2519
1720778077.591,1251.629238528,19,17,18,20,20,22,2560
1720778078.591,1251.629238528,19,16,18,20,24,22,2560
1720778079.591,1251.629238528,18,16,18,16,24,26,2479
1720778080.591,1251.629238528,18,18,18,16,25,26,2479
1720778081.591,1274.789019808,22,18,25,26,25,15,2560
1720778082.591,1274.789019808,22,27,25,26,22,15,2560
1720778083.591,1274.789019808,27,27,21,17,22,24,2686
1720778084.591,1274.789019808,27,19,21,17,26,24,2686
1720778085.591,1274.789019808,17,19,20,27,26,25,2686
1720778086.591,1274.789019808,17,22,20,27,21,25,2686
1720778087.591,1274.789019808,20,22,23,17,21,20,2971
1720778088.591,1274.789019808,20,21,23,17,29,20,2971
1720778089.591,1274.789019808,18,21,18,20,29,23,2849
1720778090.591,1274.789019808,18,19,18,20,23,23,2849
1720778091.591,1293.208270976,19,19,19,26,23,18,3052
1720778092.591,1293.208270976,19,20,19,26,25,18,3052
1720778093.591,1293.208270976,21,20,20,16,25,26,3419
1720778094.591,1293.208270976,21,23,20,16,24,26,3419
1720778095.591,1293.208270976,15,23,23,18,24,18,3093
1720778096.591,1293.208270976,15,29,23,18,22,18,3093
1720778097.591,1293.208270976,20,29,17,21,22,27,3337
1720778098.591,1293.208270976,20,20,17,21,27,27,3337
1720778099.591,1293.208270976,22,20,26,29,27,22,3215
1720778100.591,1293.208270976,22,25,26,29,21,22,3215
1720778101.591,1293.208270976,21,25,21,17,21,19,3215
1720778102.591,1293.208270976,21,20,21,17,17,19,3215
1720778103.591,1293.208270976,18,20,19,21,17,32,3785
1720778104.591,1293.208270976,18,20,19,21,36,32,3785
1720778105.591,1293.208270976,14,20,28,27,36,27,3256
1720778106.591,1293.208270976,14,28,28,27,21,27,3256
1720778107.591,1293.208270976,28,28,18,15,21,20,3297
1720778108.591,1293.208270976,28,21,18,15,24,20,3297
1720778109.594,1324.587121632,18,21,22,14,24,16,3337
1720778110.591,1324.587121632,18,19,22,14,27,16,3337
1720778111.591,1324.587121632,19,19,22,21,27,22,3622
1720778112.591,1324.587121632,19,24,22,21,19,22,3622
1720778113.594,1324.587121632,23,24,22,18,19,23,3988
1720778114.591,1324.587121632,23,17,22,18,31,23,3988
1720778115.594,1324.587121632,21,17,28,24,31,21,3378
1720778116.598,1324.587121632,21,24,28,24,22,21,3378
1720778117.591,1324.587121632,25,24,19,17,22,21,3337
1720778118.591,1324.587121632,25,17,19,17,20,21,3337
1720778119.591,1324.587121632,23,17,20,18,20,18,3297
1720778120.598,1324.587121632,23,13,20,18,29,18,3297
1720778121.591,1324.587121632,18,13,18,20,29,15,3215
1720778122.591,1324.587121632,18,17,18,20,20,15,3215
1720778123.591,1324.587121632,17,17,17,23,20,15,3215
1720778124.591,1324.587121632,17,16,17,23,20,23,3459
1720778125.591,1352.767121632,14,16,17,23,26,23,3459
1720778126.591,1352.767121632,14,16,24,24,26,19,3297
1720778127.591,1352.767121632,14,19,24,24,24,19,3297
1720778128.591,1352.767121632,21,19,20,24,24,20,3012
1720778129.591,1352.767121632,21,25,20,24,21,20,3012
1720778130.591,1352.767121632,25,25,19,19,21,20,3012
1720778131.591,1352.767121632,25,18,19,19,22,20,3012
1720778132.591,1352.767121632,16,18,18,24,22,18,3215
1720778133.591,1352.767121632,16,22,18,24,23,18,3215
1720778134.591,1352.767121632,21,22,23,18,23,24,2971
1720778135.591,1352.767121632,21,25,23,18,34,24,2971
1720778136.595,1371.418588416,22,25,25,27,34,19,2767
1720778137.594,1371.418588416,22,24,25,27,24,19,2767
1720778138.591,1371.418588416,21,24,26,19,24,34,3663
1720778139.591,1371.418588416,21,16,26,19,28,34,3663
1720778140.591,1371.418588416,28,16,22,20,28,20,2682
1720778141.591,1371.418588416,28,23,22,20,23,20,2682
1720778142.591,1371.418588416,32,23,18,18,23,19,2727
1720778143.591,1371.418588416,32,22,18,18,22,19,2727
1720778144.591,1371.418588416,18,22,21,18,22,25,2600
1720778145.591,1371.418588416,18,18,21,18,27,25,2600
1720778146.591,1371.418588416,18,18,24,23,27,21,2808
1720778147.591,1371.418588416,18,18,24,23,21,21,2808
1720778148.602,1371.418588416,19,18,22,18,21,26,2808
1720778149.591,1371.418588416,19,18,22,18,26,26,2808
1720778150.591,1371.418588416,20,18,21,27,26,17,2438
1720778151.591,1371.418588416,20,23,21,27,20,17,2438
1720778152.594,1371.418588416,27,23,16,16,20,20,2397
1720778153.591,1371.418588416,27,20,16,16,20,20,2397
1720778154.594,1403.86217792,16,20,17,15,20,25,2605
1720778155.591,1403.86217792,16,18,17,15,25,25,2605
1720778156.591,1403.86217792,19,18,27,29,25,23,2849
1720778157.591,1403.86217792,19,29,27,29,32,23,2849
1720778158.591,1403.86217792,31,29,27,23,32,25,2849
1720778159.591,1403.86217792,31,28,27,23,22,25,2849
1720778160.591,1403.86217792,20,28,25,19,22,18,2767
1720778161.591,1403.86217792,20,20,25,19,18,18,2767
1720778162.591,1403.86217792,22,20,18,18,18,16,2930
1720778163.591,1403.86217792,22,17,18,18,23,16,2930
1720778164.591,1403.86217792,20,17,24,20,23,24,3052
1720778165.594,1403.86217792,20,17,24,20,25,24,3052
1720778166.591,1403.86217792,18,17,26,19,25,25,3581
1720778167.591,1403.86217792,18,23,26,19,31,25,3581
1720778168.591,1403.86217792,24,23,33,27,31,21,3134
1720778169.598,1403.86217792,24,23,33,27,21,21,3134
1720778170.591,1403.86217792,21,23,18,19,21,23,3337
1720778171.591,1434.683041408,21,20,18,19,23,23,3337
1720778172.598,1434.683041408,25,20,30,20,23,22,3256
1720778173.591,1434.683041408,25,25,30,20,26,22,3256
1720778174.591,1434.683041408,21,25,23,24,26,26,3419
1720778175.591,1434.683041408,21,24,23,24,21,26,3419
1720778176.591,1434.683041408,24,24,29,20,21,20,3419
1720778177.591,1434.683041408,24,21,29,20,22,20,3419
1720778178.591,1434.683041408,25,21,18,19,22,21,3337
1720778179.591,1434.683041408,25,22,18,19,17,21,3337
1720778180.593,1434.683041408,25,22,24,19,17,19,3337
1720778181.591,1434.683041408,25,19,24,19,21,19,3337
1720778182.591,1434.683041408,19,19,18,20,21,16,3297
1720778183.591,1455.413990816,19,17,18,20,13,16,3297
1720778184.591,1455.413990816,17,17,14,18,13,27,3459
1720778185.591,1455.413990816,17,19,14,18,24,27,3459
1720778186.591,1455.413990816,20,19,22,21,24,24,3704
1720778187.591,1455.413990816,20,24,22,21,23,24,3704
1720778188.591,1455.413990816,23,24,17,21,23,15,3297
1720778189.591,1455.413990816,23,24,17,21,23,15,3297
1720778190.591,1455.413990816,20,24,20,18,23,23,3541
1720778191.591,1455.413990816,20,18,20,18,26,23,3541
1720778192.591,1455.413990816,21,18,29,26,26,17,3215
1720778193.591,1455.413990816,21,22,29,26,21,17,3215
1720778194.594,1455.413990816,20,22,20,13,21,17,3215
1720778195.603,1455.413990816,20,20,20,13,21,19,3174
1720778196.591,1455.413990816,18,20,20,13,21,19,3174
1720778197.591,1455.413990816,18,20,19,23,21,21,3093
1720778198.591,1455.413990816,18,21,19,23,17,21,3093
1720778199.591,1484.177513088,22,21,24,16,17,25,3093
1720778200.591,1484.177513088,22,19,24,16,25,25,3093
1720778201.591,1484.177513088,16,19,21,20,25,16,3012
1720778202.591,1484.177513088,16,23,21,20,20,16,3012
1720778203.591,1484.177513088,16,23,23,17,20,21,2889
1720778204.591,1484.177513088,16,20,23,17,21,21,2889
1720778205.591,1484.177513088,24,20,19,18,21,20,2930
1720778206.591,1484.177513088,24,23,19,18,31,20,2930
1720778207.591,1484.177513088,18,23,23,27,31,18,2808
1720778208.591,1484.177513088,18,25,23,27,20,18,2808
1720778209.591,1484.177513088,29,25,27,19,20,21,2808
1720778210.591,1484.177513088,29,21,27,19,28,21,2808
1720778211.591,1484.177513088,15,21,22,24,28,21,2930
1720778212.591,1484.177513088,15,25,22,24,22,21,2930
1720778213.594,1508.218934016,22,25,23,15,22,20,2727
1720778214.591,1508.218934016,22,16,23,15,23,20,2727
1720778215.591,1508.218934016,21,16,19,15,23,24,2641
1720778216.591,1508.218934016,21,20,19,15,22,24,2641
1720778217.591,1508.218934016,20,20,24,20,22,17,2686
1720778218.591,1508.218934016,20,25,24,20,19,17,2686
1720778219.591,1508.218934016,20,25,28,21,19,25,2479
1720778220.594,1508.218934016,20,22,28,21,20,25,2479
1720778221.591,1508.218934016,20,22,13,20,20,18,2438
1720778222.591,1508.218934016,20,20,13,20,17,18,2438
1720778223.591,1508.218934016,19,20,20,19,17,32,2645
1720778224.591,1508.218934016,19,22,20,19,28,32,2645
1720778225.591,1529.858686368,18,22,30,23,28,19,2645
1720778226.622,1529.858686368,18,27,30,23,25,19,2645
1720778227.591,1529.858686368,28,27,22,22,25,18,2889
1720778228.591,1529.858686368,28,24,22,22,22,18,2889
1720778229.591,1529.858686368,19,24,18,24,22,28,3419
1720778230.591,1529.858686368,19,21,18,24,34,28,3419
1720778231.591,1529.858686368,21,21,27,29,34,23,2889
1720778232.591,1529.858686368,21,23,27,29,24,23,2889
1720778233.591,1529.858686368,29,23,19,18,24,22,3012
1720778234.591,1529.858686368,29,20,19,18,21,22,3012
1720778235.591,1529.858686368,20,20,25,19,21,23,3052
1720778236.591,1529.858686368,20,19,25,19,22,23,3052
1720778237.593,1529.858686368,25,19,19,21,22,22,3174
1720778238.591,1529.858686368,25,20,19,21,20,22,3174
1720778239.591,1529.858686368,27,20,20,24,20,25,3174
1720778240.591,1529.858686368,27,20,20,24,30,25,3174
1720778241.591,1529.858686368,16,20,25,18,30,18,3093
1720778242.591,1529.858686368,16,23,25,18,21,18,3093
1720778243.591,1529.858686368,20,23,16,18,21,23,3541
1720778244.591,1529.858686368,20,13,16,18,19,23,3541
1720778245.591,1564.12387072,16,13,21,26,19,22,3337
1720778246.591,1564.12387072,16,18,21,26,23,22,3337
1720778247.591,1564.12387072,27,18,25,21,23,22,3297
1720778248.591,1564.12387072,27,22,25,21,24,22,3297
1720778249.591,1564.12387072,31,22,21,22,24,21,3256
1720778250.591,1564.12387072,31,17,21,22,22,21,3256
1720778251.591,1564.12387072,17,17,21,20,22,18,3256
1720778252.591,1564.12387072,17,18,21,20,21,18,3256
1720778253.596,1564.12387072,17,18,20,17,21,19,3337
1720778254.591,1564.12387072,17,17,20,17,17,19,3337
1720778255.591,1564.12387072,16,17,19,22,17,24,3297
1720778256.591,1564.12387072,16,19,19,22,21,24,3297
1720778257.591,1564.12387072,20,19,22,18,21,23,3459
1720778258.591,1564.12387072,20,18,22,18,28,23,3459
1720778259.591,1564.12387072,22,18,24,25,28,27,3459
1720778260.591,1564.12387072,22,25,24,25,19,27,3459
1720778261.591,1593.845551936,22,25,19,22,19,20,3297
1720778262.591,1593.845551936,22,17,19,22,20,20,3297
1720778263.591,1593.845551936,20,17,20,21,20,20,3297
1720778264.598,1593.845551936,20,24,20,21,20,21,4965
1720778265.591,1593.845551936,22,24,20,21,25,21,4965
1720778266.591,1593.845551936,22,24,53,57,25,22,2930
1720778267.591,1593.845551936,22,59,53,57,21,22,2930
1720778268.591,1593.845551936,58,59,43,30,21,20,2889
1720778269.591,1593.845551936,58,30,43,30,21,20,2889
1720778270.591,1593.845551936,30,30,25,28,21,15,2686
1720778271.591,1593.845551936,30,28,25,28,28,15,2686
1720778272.591,1593.845551936,25,28,15,16,28,23,2564
1720778273.591,1593.845551936,25,19,15,16,19,23,2564
1720778274.591,1593.845551936,17,19,17,25,19,20,2357
1720778275.594,1593.845551936,17,26,17,25,21,20,2357
1720778276.598,1593.845551936,25,26,17,19,21,25,3459
1720778277.591,1593.845551936,25,28,17,19,16,25,3459
